Lote,ID_bioreactor,F_h_init_in,F_h_end_in,Volumen_cultivo,Turbidez_init,Turbidez_end,Vialidad_end,Duracion_inoculo,Agitation_PV_min,Agitation_PV_max,Agitation_PV_mean,Air_Sparge_PV_min,Air_Sparge_PV_max,Air_Sparge_PV_mean,Pressure_PV_min,Pressure_PV_max,Pressure_PV_mean,DO_1_PV_min,DO_1_PV_max,DO_1_PV_mean,DO_2_PV_min,DO_2_PV_max,DO_2_PV_mean,Gas_Overlay_PV_min,Gas_Overlay_PV_max,Gas_Overlay_PV_mean,Load_Cell_Net_PV_min,Load_Cell_Net_PV_max,Load_Cell_Net_PV_mean,pH_1_PV_min,pH_1_PV_max,pH_1_PV_mean,pH_2_PV_min,pH_2_PV_max,pH_2_PV_mean,PUMP_1_PV_min,PUMP_1_PV_max,PUMP_1_PV_mean,PUMP_1_TOTAL_min,PUMP_1_TOTAL_max,PUMP_1_TOTAL_mean,PUMP_2_PV_min,PUMP_2_PV_max,PUMP_2_PV_mean,PUMP_2_TOTAL_min,PUMP_2_TOTAL_max,PUMP_2_TOTAL_mean,Single_Use_DO_PV_min,Single_Use_DO_PV_max,Single_Use_DO_PV_mean,Single_Use_pH_PV_min,Single_Use_pH_PV_max,Single_Use_pH_PV_mean,Temperatura_PV_min,Temperatura_PV_max,Temperatura_PV_mean,Turbidez_min,Turbidez_mean,Turbidez_max,Viabilidad_min,Viabilidad_mean,Viabilidad_max
23048,13171,2023-06-19 07:20:00,2023-06-20 07:15:00,165.60000000000002,14.16,27.04,86400000.0,0 days 23:55:00,20.0,80.0,38.263888888888886,0.0,15.97797014530392,0.6501129835012806,-1.817132568359376,3.177071464820952,-0.10794302199620266,0.0,75.53759806202856,7.398108869306853,0.0,0.0,0.0,3.999193012391984,4.000896784613992,4.000036054471904,159.6800048828128,171.011217196064,162.81361278516826,1.649738053553736,6.154958780738081,4.395962875020801,-0.8517827987670881,3.2,0.9821126302083337,0.0,0.0,0.0,0.3917886913729032,12.4,8.163930221009533,0.0,4.16306182556152,0.029974842018551287,0.0,164.5909628662112,3.6448140537685827,7.563865247192384,799.9919921875,528.8692292285436,5.952000045776368,800.2879882812481,521.7545221196275,3.137255447652344,29.79200439453128,15.02519968700923,14.0,17.488,27.04,4341333.333333334,25642666.666666668,86666666.66666667
23049,13171,2023-06-19 07:20:00,2023-06-20 07:15:00,165.60000000000002,14.16,27.04,86400000.0,0 days 23:55:00,20.0,80.0,38.263888888888886,0.0,15.97797014530392,0.6501129835012806,-1.817132568359376,3.177071464820952,-0.10794302199620266,0.0,75.53759806202856,7.398108869306853,0.0,0.0,0.0,3.999193012391984,4.000896784613992,4.000036054471904,159.6800048828128,171.011217196064,162.81361278516826,1.649738053553736,6.154958780738081,4.395962875020801,-0.8517827987670881,3.2,0.9821126302083337,0.0,0.0,0.0,0.3917886913729032,12.4,8.163930221009533,0.0,4.16306182556152,0.029974842018551287,0.0,164.5909628662112,3.6448140537685827,7.563865247192384,799.9919921875,528.8692292285436,5.952000045776368,800.2879882812481,521.7545221196275,3.137255447652344,29.79200439453128,15.02519968700923,14.0,17.488,27.04,4341333.333333334,25642666.666666668,86666666.66666667
23050,14618,2023-06-20 07:40:00,2023-06-21 08:00:00,167.20000000000002,14.240000000000002,25.200000000000003,82400000.0,1 days 00:20:00,0.0,72.0,30.73501763678594,0.0,15.99364701644912,0.6632934123259229,-1.659820239736992,480.0,153.72976059423377,0.0,78.79774355149745,8.720658456953993,0.0,0.0,0.0,0.0,4.000984983920416,2.680278342837388,-8.15999984741208,171.15740274461442,107.54779119694136,1.5784118652343762,6.205966082998192,4.3324833092003425,-0.8517827987670881,3.2,0.9761892350851946,0.0,0.0,0.0,3.341043307086617,12.4,10.651142004025163,0.0,8.0,0.027210884353741496,0.0,191.642712402344,91.48430083381089,10.163516792758,799.9919921875,509.4082818000569,5.871999740600584,800.2879882812481,527.4378173867044,3.158293511426616,29.748765923056563,15.255952089593352,14.240000000000002,18.106666666666666,25.200000000000003,5573333.333333334,31711111.11111112,82666666.66666667
23051,14618,2023-06-20 07:40:00,2023-06-21 08:00:00,167.20000000000002,14.240000000000002,25.200000000000003,82400000.0,1 days 00:20:00,0.0,72.0,30.73501763678594,0.0,15.99364701644912,0.6632934123259229,-1.659820239736992,480.0,153.72976059423377,0.0,78.79774355149745,8.720658456953993,0.0,0.0,0.0,0.0,4.000984983920416,2.680278342837388,-8.15999984741208,171.15740274461442,107.54779119694136,1.5784118652343762,6.205966082998192,4.3324833092003425,-0.8517827987670881,3.2,0.9761892350851946,0.0,0.0,0.0,3.341043307086617,12.4,10.651142004025163,0.0,8.0,0.027210884353741496,0.0,191.642712402344,91.48430083381089,10.163516792758,799.9919921875,509.4082818000569,5.871999740600584,800.2879882812481,527.4378173867044,3.158293511426616,29.748765923056563,15.255952089593352,14.240000000000002,18.106666666666666,25.200000000000003,5573333.333333334,31711111.11111112,82666666.66666667
23054,14618,2023-06-26 07:45:00,2023-06-27 07:50:00,163.20000000000002,14.56,26.0,85600000.0,1 days 00:05:00,0.0,72.0,24.102735392252605,0.0,15.999052682573922,0.7965718217620219,0.516150694749076,480.0,314.1940329320161,0.0,81.1972534179688,7.946501185194389,0.0,82.0563659667968,0.6056612283503464,0.0,4.000702707188064,1.347068144123723,-7.680000305175785,174.1599975585936,51.55221068950296,1.5784118652343762,6.099340277413,3.128636992008249,-0.8517827987670881,3.2,0.9850397188638909,0.0,0.0,0.0,0.0181419166057054,12.4,11.449333286814387,0.0,6.657589844758872,0.05548105151799757,0.0,191.642712402344,72.91263895622713,12.63998565673832,707.9575195312505,467.57351226870435,6.008000183105473,800.295996093752,270.82689008458567,12.39792234263304,29.74871289785208,18.73771920642831,14.56,19.33333333333333,26.0,3373333.333333334,32278222.222222224,85333333.33333334
23055,14618,2023-06-26 07:45:00,2023-06-27 07:50:00,163.20000000000002,14.56,26.0,85600000.0,1 days 00:05:00,0.0,72.0,24.102735392252605,0.0,15.999052682573922,0.7965718217620219,0.516150694749076,480.0,314.1940329320161,0.0,81.1972534179688,7.946501185194389,0.0,82.0563659667968,0.6056612283503464,0.0,4.000702707188064,1.347068144123723,-7.680000305175785,174.1599975585936,51.55221068950296,1.5784118652343762,6.099340277413,3.128636992008249,-0.8517827987670881,3.2,0.9850397188638909,0.0,0.0,0.0,0.0181419166057054,12.4,11.449333286814387,0.0,6.657589844758872,0.05548105151799757,0.0,191.642712402344,72.91263895622713,12.63998565673832,707.9575195312505,467.57351226870435,6.008000183105473,800.295996093752,270.82689008458567,12.39792234263304,29.74871289785208,18.73771920642831,14.56,19.33333333333333,26.0,3373333.333333334,32278222.222222224,85333333.33333334
23056,13171,2023-07-02 08:35:00,2023-07-03 08:35:00,168.8,,27.04,112000000.0,1 days 00:00:00,36.0,72.0,60.0,0.0,15.99950520687056,0.9348321261112778,-0.5730887579259399,5.159962106329976,1.7356169649476183,0.0,80.4505004882816,8.43921961014201,0.0,0.0,0.0,0.0,4.000705752444641,3.958304330590808,81.31316422221441,175.8030513812936,137.59585795535318,3.058916234944024,6.155292407861289,5.070466117316411,-0.8517827987670881,3.2,0.9798471334414752,0.0,0.0,0.0,0.0,69.43998413085937,13.16186787579911,0.0,4.3134291882324245,0.06826853664753955,0.0,355.88712655436166,12.860870037761565,12.64788585342824,799.9919921875,503.7530286931174,6.0191998871972725,800.352001953128,508.0015543001348,3.720001220703128,29.82550099961856,20.360759830121317,16.0,21.52,27.04,2912000.0,57589333.33333334,112266666.66666669
23057,13171,2023-07-02 08:35:00,2023-07-03 08:35:00,168.8,,27.04,112000000.0,1 days 00:00:00,36.0,72.0,60.0,0.0,15.99950520687056,0.9348321261112778,-0.5730887579259399,5.159962106329976,1.7356169649476183,0.0,80.4505004882816,8.43921961014201,0.0,0.0,0.0,0.0,4.000705752444641,3.958304330590808,81.31316422221441,175.8030513812936,137.59585795535318,3.058916234944024,6.155292407861289,5.070466117316411,-0.8517827987670881,3.2,0.9798471334414752,0.0,0.0,0.0,0.0,69.43998413085937,13.16186787579911,0.0,4.3134291882324245,0.06826853664753955,0.0,355.88712655436166,12.860870037761565,12.64788585342824,799.9919921875,503.7530286931174,6.0191998871972725,800.352001953128,508.0015543001348,3.720001220703128,29.82550099961856,20.360759830121317,16.0,21.52,27.04,2912000.0,57589333.33333334,112266666.66666669
23060,14618,2023-07-03 07:30:00,2023-07-04 07:30:00,166.4,16.080000000000002,27.6,103200000.0,1 days 00:00:00,0.0,72.0,37.381828913120756,0.0,16.000849429691122,1.0507638180531975,-0.2372680664062504,480.0,149.4294782679974,0.0,80.4505004882816,8.885563638328712,0.0,0.0,0.0,0.0,4.001116704422752,2.721628043036664,-8.27229329475272,169.3599975585936,83.92996586275288,1.5626892089843762,5.944049072265624,3.6797113086362407,-0.8517827987670881,3.2,0.9388069347666828,0.0,0.0,0.0,1.00167694325108,69.43998413085937,32.01729222473469,0.0,5.267995283852937,0.17364198692537028,0.0,372.8421386718752,127.65483876669981,8.34289711587504,799.9919921875,469.6955086440343,5.991999816894528,802.352001953128,519.8065266768112,3.823999023437505,29.729579206663445,16.869329905845856,16.080000000000002,19.056,27.6,4440000.0,29206933.333333336,103466666.66666669
23061,14618,2023-07-03 07:30:00,2023-07-04 07:30:00,166.4,16.080000000000002,27.6,103200000.0,1 days 00:00:00,0.0,72.0,37.381828913120756,0.0,16.000849429691122,1.0507638180531975,-0.2372680664062504,480.0,149.4294782679974,0.0,80.4505004882816,8.885563638328712,0.0,0.0,0.0,0.0,4.001116704422752,2.721628043036664,-8.27229329475272,169.3599975585936,83.92996586275288,1.5626892089843762,5.944049072265624,3.6797113086362407,-0.8517827987670881,3.2,0.9388069347666828,0.0,0.0,0.0,1.00167694325108,69.43998413085937,32.01729222473469,0.0,5.267995283852937,0.17364198692537028,0.0,372.8421386718752,127.65483876669981,8.34289711587504,799.9919921875,469.6955086440343,5.991999816894528,802.352001953128,519.8065266768112,3.823999023437505,29.729579206663445,16.869329905845856,16.080000000000002,19.056,27.6,4440000.0,29206933.333333336,103466666.66666669
23063,14618,2023-07-09 07:45:00,2023-07-10 07:45:00,166.4,16.16,22.8,101600000.0,1 days 00:00:00,0.0,72.0,47.54749141312956,0.0,16.00009615002176,0.6576325117773953,-1.0632717412321602,480.0,160.97452711266797,0.0,85.19063381339521,30.069143961043057,0.0,0.0,0.0,0.0,4.000999192371072,2.666689789920986,-6.559999847412112,168.6400024414064,107.31545844877145,1.5019645690918002,6.160379464714216,3.076503382747075,-0.8517827987670881,3.2,0.9821126302083338,0.0,0.0,0.0,2.4799999237060564,7.439999389648441,5.767067689639696,0.0,4.58737147241688,0.06541321722019801,0.0,6.999950408935544,0.3206699803932427,10.019268035888642,799.9919921875,524.7918912284134,5.87998046875,802.352001953128,525.3003824267064,3.303997802734376,29.8339434313624,23.737429704938656,16.16,19.48,22.8,5728000.0,53664000.0,101600000.0
23064,13171,2023-07-10 07:20:00,2023-07-11 07:20:00,165.12,15.92,24.880000000000003,112000000.0,1 days 00:00:00,0.0,72.0,24.403888893127444,0.0,15.99921115814248,0.49488369866055315,0.5324096679687504,480.0,313.9165416469515,0.0,77.7920605451581,8.584322571461401,0.0,0.0,0.0,0.0,4.001971190598129,1.375018695982774,-6.719999694824216,173.0459760327864,52.25026586357222,1.5019645690918002,6.2243221282958965,3.20657892600602,-0.8517827987670881,3.2,0.9755955009150044,0.0,0.0,0.0,1.451999030292336,17.3600006103516,7.104016601874975,0.0,0.0,0.0,0.0,6.999950408935544,2.3090114196141553,9.6673258241536,799.9919921875,527.0522948998421,5.87998046875,800.5120117187521,530.0467738522437,16.012668682352082,29.77127076238008,21.091745676853,15.92,19.173333333333336,24.880000000000003,4472000.0,43927555.55555556,112266666.66666669
23065,13171,2023-07-10 07:20:00,2023-07-11 07:20:00,165.12,15.92,24.880000000000003,112000000.0,1 days 00:00:00,0.0,72.0,24.403888893127444,0.0,15.99921115814248,0.49488369866055315,0.5324096679687504,480.0,313.9165416469515,0.0,77.7920605451581,8.584322571461401,0.0,0.0,0.0,0.0,4.001971190598129,1.375018695982774,-6.719999694824216,173.0459760327864,52.25026586357222,1.5019645690918002,6.2243221282958965,3.20657892600602,-0.8517827987670881,3.2,0.9755955009150044,0.0,0.0,0.0,1.451999030292336,17.3600006103516,7.104016601874975,0.0,0.0,0.0,0.0,6.999950408935544,2.3090114196141553,9.6673258241536,799.9919921875,527.0522948998421,5.87998046875,800.5120117187521,530.0467738522437,16.012668682352082,29.77127076238008,21.091745676853,15.92,19.173333333333336,24.880000000000003,4472000.0,43927555.55555556,112266666.66666669
23067,13171,2023-07-16 07:30:00,2023-07-17 07:35:00,168.0,16.080000000000002,25.52,130400000.0,1 days 00:05:00,0.0,72.0,47.4639175257732,0.0,16.00000256798416,0.7327429900073211,-1.2905090332031282,480.0,161.04566743232138,0.0,80.000006103516,7.568906376990395,0.0,80.89565429687521,0.2779919391645196,0.0,4.001621648678304,2.6666687004986125,-6.640000152587888,173.83907662420162,108.00437802744393,1.87064056396484,6.6941827807572,4.614550834853556,-0.8517827987670881,3.2,0.9821126302083338,0.0,0.0,0.0,0.0584842835020921,14.880000305175765,5.903325903853163,0.0,8.0,0.028151246675808466,0.0,379.1813476562504,125.70848150056794,8.32751133600744,799.9919921875,519.0084507971524,5.583999633789064,800.5120117187521,522.0701715185794,3.3408031688642,29.913542449189364,23.34916311020334,16.080000000000002,20.8,25.52,6448000.0,68557333.33333334,130666666.66666669
23068,13172,2023-07-17 07:35:00,2023-07-18 07:35:00,165.60000000000002,14.16,21.92,131200000.0,1 days 00:00:00,0.0,72.0,24.34109523563386,0.0,15.99822924908736,0.6811860168303028,-0.2435222976753624,480.0,300.6060950869851,0.0,76.43296508789064,0.8976961953508867,0.0,78.06838378906248,8.99665810058781,0.0,4.001384824398144,1.3611289029731526,-6.959999847412113,170.80621338052242,52.51849692906551,1.546957778930664,6.445861816406249,3.2018255249392618,-0.8517827987670881,3.2,0.9838442359876163,0.0,0.0,0.0,2.466599506616808,14.880000305175765,9.010592928446162,0.0,4.0729626607127285,0.02498130479749642,0.0,379.1813476562504,126.94655189973153,5.865831832885744,794.4310058593752,500.7142000771738,5.999999618530272,800.6,520.9792927844113,15.35533844272416,29.87199707031248,20.904842685383024,14.16,16.848000000000003,21.92,4832000.0,35305066.66666667,131200000.0
23069,13172,2023-07-17 07:35:00,2023-07-18 07:35:00,165.60000000000002,14.16,21.92,131200000.0,1 days 00:00:00,0.0,72.0,24.34109523563386,0.0,15.99822924908736,0.6811860168303028,-0.2435222976753624,480.0,300.6060950869851,0.0,76.43296508789064,0.8976961953508867,0.0,78.06838378906248,8.99665810058781,0.0,4.001384824398144,1.3611289029731526,-6.959999847412113,170.80621338052242,52.51849692906551,1.546957778930664,6.445861816406249,3.2018255249392618,-0.8517827987670881,3.2,0.9838442359876163,0.0,0.0,0.0,2.466599506616808,14.880000305175765,9.010592928446162,0.0,4.0729626607127285,0.02498130479749642,0.0,379.1813476562504,126.94655189973153,5.865831832885744,794.4310058593752,500.7142000771738,5.999999618530272,800.6,520.9792927844113,15.35533844272416,29.87199707031248,20.904842685383024,14.16,16.848000000000003,21.92,4832000.0,35305066.66666667,131200000.0
23070,13171,2023-07-23 08:30:00,2023-07-24 08:40:00,164.0,14.240000000000002,26.32,86400000.0,1 days 00:10:00,0.0,72.0,47.6426116838488,0.0,16.0007857400424,1.0265881937244874,-0.6141939805296377,480.0,161.07509293327135,0.0,80.0,9.221025192576228,0.0,0.0,0.0,0.0,4.001942988588304,2.666667132496303,-6.880000305175784,170.554268735556,106.45893428323062,1.6342805566467602,6.094415558380864,4.503371948907043,-0.8517827987670881,3.2,0.9830801786392549,0.0,0.0,0.0,0.0,27.28000183105472,16.333147127376034,0.0,5.10685410316724,0.017549326815007697,0.0,85.7558227539064,1.1701938682250284,7.239429466857913,799.9919921875,513.778178683055,5.840000152587888,800.6,508.37459320996146,3.1775616071976724,29.8,23.798296123001002,14.240000000000002,20.28,26.32,4050666.6666666665,45105333.333333336,86160000.0
23071,14618,2023-07-24 07:00:00,2023-07-25 07:00:00,167.76,12.72,25.52,76800000.0,1 days 00:00:00,0.0,72.0,26.089024012731546,0.0,16.0007857400424,1.0436588829613382,-0.6626159667968752,480.0,91.37407405038638,0.0,80.0,8.447617690097017,0.0,0.0,0.0,0.0,4.000770131023448,2.9207752285305606,-7.680000305175785,170.554268735556,61.061751200255436,1.5935436248779282,96.4772417425272,3.7243816380332944,-0.8517827987670881,3.2,0.9727548703775167,0.0,0.0,0.0,0.0,27.28000183105472,11.841170178824731,0.0,5.651118013503464,0.06378110051120092,0.0,98.3602600097656,17.801968877956046,7.239429466857913,799.9919921875,511.5549652043994,0.6079998016357424,800.6,511.0004270824927,15.635257759764722,29.76621607458016,21.324164895801786,12.72,16.096,25.52,3661333.333333334,24557333.333333336,76880000.0
23072,14618,2023-07-24 07:00:00,2023-07-25 07:00:00,167.76,12.72,25.52,76800000.0,1 days 00:00:00,0.0,72.0,26.089024012731546,0.0,16.0007857400424,1.0436588829613382,-0.6626159667968752,480.0,91.37407405038638,0.0,80.0,8.447617690097017,0.0,0.0,0.0,0.0,4.000770131023448,2.9207752285305606,-7.680000305175785,170.554268735556,61.061751200255436,1.5935436248779282,96.4772417425272,3.7243816380332944,-0.8517827987670881,3.2,0.9727548703775167,0.0,0.0,0.0,0.0,27.28000183105472,11.841170178824731,0.0,5.651118013503464,0.06378110051120092,0.0,98.3602600097656,17.801968877956046,7.239429466857913,799.9919921875,511.5549652043994,0.6079998016357424,800.6,511.0004270824927,15.635257759764722,29.76621607458016,21.324164895801786,12.72,16.096,25.52,3661333.333333334,24557333.333333336,76880000.0
23073,13171,2023-07-30 07:10:00,2023-07-31 09:15:00,168.0,15.36,29.84,111200000.0,1 days 02:05:00,44.0,72.0,53.333333333333336,0.0,15.9971789390656,0.736284518180039,-1.513311767578128,3.909758645899072,1.5244970329341756,0.0,80.90953369140641,9.879056805869757,0.0,81.1845581054688,2.057475159873824,3.99863241334616,4.003385621989849,4.000024885987706,79.84000244140624,174.53630983473522,110.31926574731345,4.2082633972168,6.4879997253418,5.9967415000673885,-0.8517827987670881,3.2,0.9797139781947404,0.0,0.0,0.0,0.0,19.84000091552736,10.116580618817734,0.0,4.489551483154297,0.05896922218405974,0.0,580.5784179687504,25.98814485561327,7.037066480555993,799.9919921875,481.54182212830136,5.97599983215332,800.6,470.073480879721,4.226325673036272,30.0608861023984,27.815392138476074,15.36,24.8,29.84,3741333.333333334,76535333.33333334,111200000.0
23075,13171,2023-07-30 07:10:00,2023-07-31 09:15:00,168.0,15.36,29.84,111200000.0,1 days 02:05:00,44.0,72.0,53.333333333333336,0.0,15.9971789390656,0.736284518180039,-1.513311767578128,3.909758645899072,1.5244970329341756,0.0,80.90953369140641,9.879056805869757,0.0,81.1845581054688,2.057475159873824,3.99863241334616,4.003385621989849,4.000024885987706,79.84000244140624,174.53630983473522,110.31926574731345,4.2082633972168,6.4879997253418,5.9967415000673885,-0.8517827987670881,3.2,0.9797139781947404,0.0,0.0,0.0,0.0,19.84000091552736,10.116580618817734,0.0,4.489551483154297,0.05896922218405974,0.0,580.5784179687504,25.98814485561327,7.037066480555993,799.9919921875,481.54182212830136,5.97599983215332,800.6,470.073480879721,4.226325673036272,30.0608861023984,27.815392138476074,15.36,24.8,29.84,3741333.333333334,76535333.33333334,111200000.0
23076,14618,2023-07-31 07:00:00,2023-08-01 07:00:00,84.16000000000001,14.16,25.36,92000000.0,1 days 00:00:00,0.0,72.0,31.95468865548188,0.0,16.000701672228082,1.3620849399412394,0.2363017871093752,480.0,138.38940022619084,0.0,80.90953369140641,12.019393283001003,0.0,81.1845581054688,10.881075413548746,0.0,4.001780124560488,2.8178529124651273,-8.15999984741208,169.4308092715432,59.41612421627375,1.665249252319336,6.295655506288664,4.785782946814052,-0.8517827987670881,3.2,0.9736536760528842,0.0,0.0,0.0,0.0,19.84000091552736,13.926280171761723,0.0,4.489551483154297,0.02141007466550893,0.0,580.5784179687504,191.0307494271321,7.524369230481128,781.8252372729904,232.7487901711353,5.97599983215332,800.256005859376,232.68678920911302,15.96507329974808,29.90400390625,25.7190224838428,14.16,17.2,25.36,3565333.333333334,24903466.666666668,92000000.0
23077,13171,2023-09-03 07:45:00,2023-09-04 12:00:00,160.16,18.24,26.56,83200000.0,1 days 04:15:00,0.0,72.0,46.32411449901885,0.0,16.00120929276656,0.9867196015845912,-0.6107587163180296,480.0,161.07462408488897,0.0,78.57118443949257,7.853087410546317,0.0,81.45121459960961,3.29371136224758,0.0,4.001727063851137,2.654980082282811,-6.0,168.6059143213568,101.42947322752272,1.406584167480472,5.962008285522464,4.329196729474937,-0.8517827987670881,3.2,0.9599959401741458,0.0,0.0,0.0,0.0,7.439999389648441,2.4582454123692217,0.0,4.377330151367184,0.0653657482547417,0.0,312.28723144531284,18.89579047383827,0.0,799.9919921875,491.75701870668104,5.84800033569336,800.7359863281281,484.5583210858351,8.56034658821944,29.92167938998328,25.19866031441563,18.24,28.496,34.800000000000004,5544000.0,90863466.66666669,137600000.0
23078,13171,2023-09-03 07:45:00,2023-09-04 08:00:00,160.16,18.24,26.56,83200000.0,1 days 00:15:00,0.0,72.0,47.94429649082452,0.0,16.00120929276656,0.8212903187327626,-0.6107587163180296,480.0,161.04851752765796,0.0,78.57118443949257,8.37984663874923,0.0,81.45121459960961,1.0746785274168282,0.0,4.001346140927424,2.6666707222963106,-6.0,168.6059143213568,105.21930868492665,1.547423744201664,5.962008285522464,4.323965810716281,-0.8517827987670881,3.2,0.9563850520052988,0.0,0.0,0.0,0.0,7.439999389648441,2.4546936761765266,0.0,4.377330151367184,0.05943385405149288,0.0,213.87463042722163,7.364691776627836,0.0,799.9919921875,519.5891729086353,5.84800033569336,800.7359863281281,514.062368373061,8.56034658821944,29.92167938998328,25.15421683226625,18.24,22.4,26.56,5544000.0,44358666.66666667,83173333.33333334
23079,13172,2023-09-04 07:45:00,2023-09-05 08:00:00,164.0,14.56,28.160000000000004,92800000.0,1 days 00:15:00,0.0,72.0,26.45866380498111,0.0,16.00087811669488,1.084217181487847,-0.4596970377604168,480.0,286.3738536120908,0.0,19.06701282140824,0.8517632517498774,0.0,78.98887329101561,8.168064986665268,0.0,4.001727063851137,1.564629020417411,-7.359999847412112,166.0800048828128,56.27791394942497,1.406584167480472,5.95120658874512,3.2160129849206194,-0.8517827987670881,3.2,0.9712612960644575,0.0,0.0,0.0,0.0,7.439999389648441,2.4799997965494804,0.0,4.080447132310016,0.08682214818008273,0.0,312.28723144531284,100.49863198732274,8.05434951782224,799.9919921875,495.60720576357204,5.84800033569336,800.431982421872,492.2384406979147,17.03536578985944,29.90400390625,22.719980871598036,14.56,19.493333333333336,28.160000000000004,2976000.0,34543111.11111111,92800000.0
23080,13172,2023-09-04 07:45:00,2023-09-05 08:00:00,164.0,14.56,28.160000000000004,92800000.0,1 days 00:15:00,0.0,72.0,26.45866380498111,0.0,16.00087811669488,1.084217181487847,-0.4596970377604168,480.0,286.3738536120908,0.0,19.06701282140824,0.8517632517498774,0.0,78.98887329101561,8.168064986665268,0.0,4.001727063851137,1.564629020417411,-7.359999847412112,166.0800048828128,56.27791394942497,1.406584167480472,5.95120658874512,3.2160129849206194,-0.8517827987670881,3.2,0.9712612960644575,0.0,0.0,0.0,0.0,7.439999389648441,2.4799997965494804,0.0,4.080447132310016,0.08682214818008273,0.0,312.28723144531284,100.49863198732274,8.05434951782224,799.9919921875,495.60720576357204,5.84800033569336,800.431982421872,492.2384406979147,17.03536578985944,29.90400390625,22.719980871598036,14.56,19.493333333333336,28.160000000000004,2976000.0,34543111.11111111,92800000.0
23081,13171,2023-09-12 07:45:00,2023-09-13 07:15:00,166.4,14.64,24.480000000000004,79840000.0,0 days 23:30:00,0.0,72.0,24.523108850016257,0.0,15.9966836545432,0.5985147622456464,-0.4195617675781248,480.0,89.69514871500968,0.0,76.02078239865664,8.65612464806558,0.0,20.649742126464883,0.11235378332305378,0.0,4.000720911952744,3.171932811517088,-7.520000457763672,170.93326521752562,55.44421964396648,1.5184637069702165,6.046520295314848,3.801666448264447,-0.8517827987670881,3.2,0.9694649374749977,0.0,0.0,0.0,0.0,7.439999389648441,4.0181179678426515,0.0,4.69673385765076,0.06506973665504727,0.0,218.99406738281283,6.2636308739988955,9.7245055684428,799.9919921875,532.8321457228272,5.920000076293944,800.431982421872,529.8995354067353,16.51199951171872,29.816003417968723,21.922715712206745,14.64,17.328,24.480000000000004,3682666.6666666665,23656533.333333336,79866666.66666667
23082,13171,2023-09-12 07:45:00,2023-09-13 07:15:00,166.4,14.64,24.480000000000004,79840000.0,0 days 23:30:00,0.0,72.0,24.523108850016257,0.0,15.9966836545432,0.5985147622456464,-0.4195617675781248,480.0,89.69514871500968,0.0,76.02078239865664,8.65612464806558,0.0,20.649742126464883,0.11235378332305378,0.0,4.000720911952744,3.171932811517088,-7.520000457763672,170.93326521752562,55.44421964396648,1.5184637069702165,6.046520295314848,3.801666448264447,-0.8517827987670881,3.2,0.9694649374749977,0.0,0.0,0.0,0.0,7.439999389648441,4.0181179678426515,0.0,4.69673385765076,0.06506973665504727,0.0,218.99406738281283,6.2636308739988955,9.7245055684428,799.9919921875,532.8321457228272,5.920000076293944,800.431982421872,529.8995354067353,16.51199951171872,29.816003417968723,21.922715712206745,14.64,17.328,24.480000000000004,3682666.6666666665,23656533.333333336,79866666.66666667
23083,13172,2023-09-11 08:00:00,2023-09-12 08:00:00,167.20000000000002,14.72,28.4,91200000.0,1 days 00:00:00,0.0,72.0,31.856494832776256,0.0,15.99896400041304,0.6463513484310976,-1.2628089263916,480.0,161.01240223520216,0.0,80.564068603516,1.059248717168522,0.0,78.30522460937505,7.847681204662364,0.0,4.000949969843024,2.666671757830001,-6.800000000000001,175.20000000000002,107.03799637524584,1.547423744201664,6.265082550048832,4.513138859184946,-0.8517827987670881,3.2,0.9763246362170427,0.0,0.0,0.0,0.0,7.439999389648441,4.077853916447932,0.0,5.187434043071992,0.10594391101697051,0.0,8.25615081787112,1.9292723560661036,10.11067962646488,799.9919921875,524.3544857935967,5.967999649047848,800.431982421872,516.3592846943103,8.4135954046308,29.91999511718753,24.674476709946713,14.72,21.56,28.4,24106666.666666668,57546666.66666667,90986666.66666669
23084,13172,2023-09-11 08:00:00,2023-09-12 08:00:00,167.20000000000002,14.72,28.4,91200000.0,1 days 00:00:00,0.0,72.0,31.856494832776256,0.0,15.99896400041304,0.6463513484310976,-1.2628089263916,480.0,161.01240223520216,0.0,80.564068603516,1.059248717168522,0.0,78.30522460937505,7.847681204662364,0.0,4.000949969843024,2.666671757830001,-6.800000000000001,175.20000000000002,107.03799637524584,1.547423744201664,6.265082550048832,4.513138859184946,-0.8517827987670881,3.2,0.9763246362170427,0.0,0.0,0.0,0.0,7.439999389648441,4.077853916447932,0.0,5.187434043071992,0.10594391101697051,0.0,8.25615081787112,1.9292723560661036,10.11067962646488,799.9919921875,524.3544857935967,5.967999649047848,800.431982421872,516.3592846943103,8.4135954046308,29.91999511718753,24.674476709946713,14.72,21.56,28.4,24106666.666666668,57546666.66666667,90986666.66666669
